TweetID,Username,Text,CreateDate,Biased,Keyword
1360361942628634625,KlarnameJonas,Warum ist die Israel-Palästina Debatte so energiegeladen Das führt zu nichts wenn man den anderen mit „dein Land existiert nicht haha“ anpimmelt,2021-02-12 22:55:36+00:00,0,Israel
1358797003963121666,_InMedias_Res_,#Israel|\nMinisterpräsident Benjamin #Netanjahu und der russische Präsident Wladimir #Putin haben am Montag erneut die Koordinierung ihrer Syrienpolitik erörtert.,2021-02-08 15:17:05+00:00,0,Israel
1357268686298624001,DarthJoined,"Israel dürfte vermutlich als erstes Land all seine Bürger geimpft haben.\n\nDemnach dürfte es dort in naher Zukunft keine Infizierten mehr geben, oder?",2021-02-04 10:04:06+00:00,0,Israel
1357121402101465089,KnutOgris,Impfung für unter 35-Jährige ist nun eröffnet in Israel. Juhuuuuu.\nHabe mir gleich ein Termin für nächste Woche mit der Maccabi App gemacht.\n,2021-02-04 00:18:51+00:00,0,Israel
1356992634338828293,loriotfehlt,"Schweden ist praktisch durch. Fall- und Sterbezahlen sinken seit Wochen. Auch in Spanien, wo Schulen, Einzelhandel und Restaurants (bis 18 Uhr) geöffnet sind, gehen die Fallzahlen zurück. Im „durchgeimpften“ Israel ist der Rückgang nicht erkennbar stärker. Quelle: Worldometers.",2021-02-03 15:47:10+00:00,0,Israel
1356949300585123840,TIMECODEX,"Wie kommt es, dass die Medien kaum darüber berichten, wenn Israel mit muslimischen Staaten Frieden schließt, aber es von Israel-kritischen-Schlagzeilen wimmelt, wenn Israel sich gegen palästinensischen Terror zur Wehr setzt?",2021-02-03 12:54:58+00:00,0,Israel
1356920785802264579,BensTweety,"Schweden ist praktisch durch. Fall- und Sterbezahlen sinken seit Wochen. Auch in Spanien, wo Schulen, Einzelhandel und Restaurants (bis 18 Uhr) geöffnet sind, gehen die Fallzahlen zurück. Im „durchgeimpften“ Israel ist der Rückgang nicht erkennbar stärker. Quelle: Worldometers.",2021-02-03 11:01:40+00:00,0,Israel
1356906455253864448,HeadSoccer_Main,2020 gelobte #Siemens nach der Beteiligung an der Adani-Kohlemine in Australien Besserung.\n\nHeute bauen sie das größte private Gaskraftwerk in Israel gegen den Protest der Anwohner:innen und finanzieren ein paar der dreckigsten Öl- Gas-Pipelines weltweit.\n\nLäuft also super.,2021-02-03 10:04:43+00:00,0,Israel
1356261431314931713,MiNuSiMmInUs,"Impfquote\nUSA: ca 5%\nEngland: ca 7%\nIsrael: 30%\nDeutschland: 2%\nAuch Deutschland: 500.000.000 € Steuergeld für die Entwicklung.\nDeutschland ist der Boy im Club, der allen ausgibt, dann nüchtern bleibt um alle heimzufahren, und dann doch ohne Begleitung im Bett liegt.",2021-02-01 15:21:38+00:00,0,Israel
1355475631929221120,Tobias_B,"Aufwachen, weil man schweißgebadet »Muss Israel kritisieren« in die Nacht schreit. Feuilletonisten.",2021-01-30 11:19:08+00:00,0,Israel
1355223241883848710,ChristinaAumayr,"Israel hat 50 Prozent der Bevölkerung zumindest einmal gegen Corona geimpft. Knapp 1,6 Millionen haben bereits die zweite Impfung erhalten, in Österreich trifft das nur auf knapp 6000 Menschen zu. Das sieht nicht wirklich gut aus.",2021-01-29 18:36:14+00:00,0,Israel
1354555835150688257,hansyendel,"Gegen das Vergessen? Vergessen das der Iran Glückwünsche aus Deutschland erhält, aber Israel vernichten will oder das die Stadt München keine #Stolpersteine duldet, das Linke mit der Hamas klüngeln und den BDS unterstützen oder die UN in Schulbüchern Judenhass duldet? #Holocaust",2021-01-27 22:24:12+00:00,0,Israel
1354365256647237633,brz_sandra,"Damit meine ich Politiker, die ""wegen Auschwitz"" in die Politik gegangen sind oder für die ""Israels Wohlergehen dt. Staatsräson"" ist, und die Deutschland seit Jahren für Dutzende Anti-Israel-Resolutionen der UN stimmen läßt, immer stramm an der Seite arabischer Judenfeinde.",2021-01-27 09:46:54+00:00,0,Israel
1353935278394773507,runner1005,"25. Januar 2021.\n\nIsrael hat 41,8% seiner Bevölkerung gegen Covid-19 geimpft.\nDeutschland hat 2,1% seiner Bevölkerung gegen Covid-19 geimpft.\n\nDer Impfstoff stammt aus Deutschland",2021-01-26 05:18:19+00:00,0,Israel
1353793698992156672,Mirjam_Fischer,"Die ersten Studien in Israel zeigen, dass der BiontechPfizer Impfstoff nach der zweiten Dosis zu 95% wirkt.\n",2021-01-25 19:55:44+00:00,0,Israel
1353055114987241475,Behindt93065949,"Habt Ihr Euch schon einmal gefragt, was sein wird, wenn die Kampagne in #Israel kein großer Erfolg wird und am Ende eine größere Anzahl Israelis an einem #Impfstoff krank werden oder gar sterben, der in Deutschland entwickelt wurde?",2021-01-23 19:00:52+00:00,0,Israel
1352925557286182912,WolfgangKimber1,"Unser Anschober befürchtet den nicht vorhandenen Impfplan nicht einhalten zu können? Na sowas, Ein Tipp wäre Israel zu kopieren, über die Krankenkassen, die hätten alle Daten und mit den prakt. Ärzten in Impfstr.\naber, genau so dumm wie mit den Zahlungen über d. Wirtschaftskammer",2021-01-23 10:26:03+00:00,0,Israel
1352546421258465282,X9donernesto,"USA: Jetzt gehts nach links. Höhere Steuern, mehr Staat, weniger Freiheit, Zensur gegen Konservative im Internet, moralischer Imperialismus, mehr Iran, weniger Israel. Schlechte Nachrichten für die Welt. Letzte Hoffnung der Freiheit: Die Schweiz.",2021-01-22 09:19:30+00:00,0,Israel
1352488830352453638,D_P_com,"USA: Jetzt gehts nach links. Höhere Steuern, mehr Staat, weniger Freiheit, Zensur gegen Konservative im Internet, moralischer Imperialismus, mehr Iran, weniger Israel. Schlechte Nachrichten für die Welt. Letzte Hoffnung der Freiheit: Die Schweiz.",2021-01-22 05:30:39+00:00,0,Israel
1352041831975030785,sonja_moeckel,"Frage mich, was Trump den Deutschen getan hat, damit er so in den Schmutz gezogen wird? Die Friedenssicherung um Israel herum? Zumindest für den schlechtesten dt. Aussenminister, der wegen Auschwitz in die Politik gegangen ist, muss das ein schwerer Fehler gewesen sein...",2021-01-20 23:54:27+00:00,0,Israel
1351425496618332162,yafa161,"oder dadurch Israel religiös gerechtfertigt wird, als ""gottversprochen"" und religiös konnotierte ""Heimkehr"" und nicht als migration.\nDas ist ja genau antid-textbuch: die menschengemachte Kollektivierung d. Palästinenser absprechen und die jüdische aus der Bibel herleiten.",2021-01-19 07:05:21+00:00,0,Israel
1350120494394204161,AndreasIdentity,"1. Ich komme nicht zur Amtseinführungsfeier von Joe Biden.\n\n2. Israel muss vernichtet werden.\n\nWelcher der beiden Tweets liefert Twitter einen Grund, den betreffenden Account wegen Aufruf zu Gewalt zu löschen?\n\nAuflösung: 1.\n\nBitte retweet, wenn Ihr das auch behämmert findet.",2021-01-15 16:39:44+00:00,0,Israel
1348736563761598464,JuFoDIGMuenster,"#Israel ist ein #Rechtsstaat, lieber Herr #Haseloff. Das hohe Impftempo dort liegt unter anderem an der guten Vorbereitung sowie reibungslosen Terminvergaben. Wir in #Deutschland können einiges von Israel lernen. Dann können wir auch allen Menschen schnell ein Angebot machen.",2021-01-11 21:00:29+00:00,0,Israel
1348638575739473922,MarcusPretzell,"#Israel bietet der Regierung der #Palästinenser #Corona-Impfstoff und Hilfe an. \n\nReaktion: ""Wir nehmen nichts von dreckigen Juden!!!!""\n\nReaktion diverser dt. Journalisten: ""Israel verweigert den Palästinensern den Corona-Impfstoff!!!!!!"" (gedanklich: ""Scheiss Juden!!!!"").",2021-01-11 14:31:07+00:00,0,Israel
1346026514748477441,RobertPraetzler,"Israel dagegen hat bereits 12% Impfquote, UK 1,39% und die USA 1,28%. \nDeutschland ist fertig, und die EU auch. Was für ein unglaublicher #Murks. #dankeursula",2021-01-04 09:31:43+00:00,0,Israel
1345327547886788608,heer_armin,"Israel macht es besser und impft die Bevölkerung bis Februar. Korea und Taiwan machen es besser und kämpfen mit modernen Mitteln der Digitalisierung gegen das Virus. Und Deutschland? Wir bilden uns immer ein, Weltmeister in Allem zu sein, aber das sind wir nur im Moralisieren.",2021-01-02 11:14:17+00:00,0,Israel
1473901115221676033,woodgreen106,"Das Bundesverfassungsgericht erklärt: Der rechtsextreme Xavier Naidoo darf auch als ""Antisemit"" bezeichnet werden. Er hatte u.a. erklärt “Lügen, Hochverrat, Bestechung und Erpressung” lägen in der “Art und Lebensweise der Juden”.",2021-12-23 06:19:44+00:00,0,Juden
1473679163584352264,BigDvsRL,"Das Bundesverfassungsgericht erklärt: Der rechtsextreme Xavier Naidoo darf auch als ""Antisemit"" bezeichnet werden. Er hatte u.a. erklärt “Lügen, Hochverrat, Bestechung und Erpressung” lägen in der “Art und Lebensweise der Juden”.",2021-12-22 15:37:46+00:00,0,Juden
1473611470546083841,nessalearns,"Das Bundesverfassungsgericht erklärt: Der rechtsextreme Xavier Naidoo darf auch als ""Antisemit"" bezeichnet werden. Er hatte u.a. erklärt “Lügen, Hochverrat, Bestechung und Erpressung” lägen in der “Art und Lebensweise der Juden”.",2021-12-22 11:08:47+00:00,0,Juden
1473060177024897025,JSBiernat,"Heute vor 55 Jahren (20.12.1966) starb Albert Göring. Hermann Görings Bruder unterstützte Sabotage gegen die Deutschen in Tschechien, half Juden politisch Verfolgten rettete einigen damit das Leben.\nEr starb, ohne in der Öffentlichkeit jemals Anerkennung erlangt zu haben.",2021-12-20 22:38:08+00:00,0,Juden
1472985754389331971,EvilTiberius,"Wer eine Impfpflicht auch nur ansatzweise mit dem Holocaust, Impfgegner und ""Querdenker"" mit verfolgten Juden und Virolog*innen mit Nazi- oder KZ-Ärzten vergleicht und so Millionen Opfer verhöhnt, ist ein anstandsloses und geschichtsvergessenes Arschloch.\n\nEnde der Diskussion.",2021-12-20 17:42:25+00:00,0,Juden
1472656778752053253,FilzwollKopp,"Wer eine Impfpflicht auch nur ansatzweise mit dem Holocaust, Impfgegner und ""Querdenker"" mit verfolgten Juden und Virolog*innen mit Nazi- oder KZ-Ärzten vergleicht und so Millionen Opfer verhöhnt, ist ein anstandsloses und geschichtsvergessenes Arschloch.\n\nEnde der Diskussion.",2021-12-19 19:55:11+00:00,0,Juden
1472211349992259586,fotokunst66,"Private Musiklehrerin erzählt 9jähriger Schülerin, ob sie wisse, was der 2. WK war. Auf Bejahen des Kindes sagt die Lehrerin, damals wären die Juden verfolgt worden und jetzt würde das bald mit den Ungeimpften so passieren.\n\nDas wird dann wohl eine begründete Sofortkündigung.",2021-12-18 14:25:12+00:00,0,Juden
1469380156053762056,KaeptnKBOOM,"Für Freunde des dunklen Humors :\n\nImpfgegner sehen sich gleichermaßen verfolgt wie Juden während der NS Zeit\n\nIns KZ Buchenwald kommen sie aber nicht rein, da herrscht 2G",2021-12-10 18:55:03+00:00,0,Juden
1467714775165673475,kdimmek,"Der Whocast ist ja sicher kein Kind von Traurigkeit, wenn es um geschmacklose Witze geht. Aber wenn ich noch einmal so einen Idioten lese, höre oder sehe, der meint, sich und seinesgleichen mit den Juden im dritten Reich vergleichen zu müssen, nur weil er seinen ungeimpften.. 1/2",2021-12-06 04:37:25+00:00,0,Juden
1467400431395614724,markes_pe,Querdenker vergleichen sich mit Juden 1933\nAber im Fackelzug vor das Haus einer Politikerin ziehen im diese ein zu schüchtern erinnert euch an nix oder was?,2021-12-05 07:48:20+00:00,0,Juden
1467126007673065477,aleksairina,"Oida ihr seids nicht die neuen Juden, ihr seids maximal die neuen Oaschlöcher. Schleichts euch heim ihr Bauernschädln",2021-12-04 13:37:52+00:00,0,Juden
1466824453774618626,gro_yannick,"Vergleicht ihr das „Schicksal“ von Impfgegnern mit dem Schicksal mit Juden im dritten Reich seid ihr ignorante, dumme, unmenschliche Wichser.\nNichts anderes.",2021-12-03 17:39:36+00:00,0,Juden
1466540171059347468,otto_vom,"Vergleicht ihr das „Schicksal“ von Impfgegnern mit dem Schicksal mit Juden im dritten Reich seid ihr ignorante, dumme, unmenschliche Wichser.\nNichts anderes.",2021-12-02 22:49:58+00:00,0,Juden
1466486398870069262,Lotti83426402,"Ich heiße ben. meine familie hat ""kauft nicht bei den juden"" erlebt. Ich bin geimpft und doch ertrage ich diese hetze auf ungeimpfte nicht. Ich bin oft polemisch hier aber das ist mein ernst.\nheute beginnt chanukka während Geschäfte ungeimpfte nicht einkaufen lassen, schämt euch",2021-12-02 19:16:18+00:00,0,Juden
1466338000955232264,scheerenberger,"#Antisemitismus, Ressentiment und Alltagsschikane: #OTD 1935 verfügt der Polizeipräsident in #Magdeburg, dass Jüdinnen und Juden nur dann Milch zu verkaufen sei, wenn diese ein „akzeptables Äußeres“ und ein „unscheinbares Auftreten“ hätten. #WeRemember #OnThisDay",2021-12-02 09:26:37+00:00,0,Juden
1465658982656262149,woodgreen106,"Ein Problem bei der Gleichsetzung Ungeimpfter mit der Kategorie ""Juden"" im Nationalsozialismus ist, dass damit behauptet wird, die ""Juden"" hätten sich durch irgendeine bestimmte und bewusste Handlung ausgezeichnet. Das ist falsch und 1 krasse Reproduktion von Nazi-Propaganda.",2021-11-30 12:28:26+00:00,0,Juden
1465650382386966528,AllerEchter,"Ein Problem bei der Gleichsetzung Ungeimpfter mit der Kategorie ""Juden"" im Nationalsozialismus ist, dass damit behauptet wird, die ""Juden"" hätten sich durch irgendeine bestimmte und bewusste Handlung ausgezeichnet. Das ist falsch und 1 krasse Reproduktion von Nazi-Propaganda.",2021-11-30 11:54:16+00:00,0,Juden
1465232467946872838,liz_aus_e,"Ich heiße ben. meine familie hat ""kauft nicht bei den juden"" erlebt. Ich bin geimpft und doch ertrage ich diese hetze auf ungeimpfte nicht. Ich bin oft polemisch hier aber das ist mein ernst.\nheute beginnt chanukka während Geschäfte ungeimpfte nicht einkaufen lassen, schämt euch",2021-11-29 08:13:37+00:00,0,Juden
1465094825410285568,TilhemWell,Juden Christen\n \n Heute 1. Kerze \n\n#Chanukah #Advent,2021-11-28 23:06:41+00:00,0,Juden
1465014344543088649,gruene_jugend,Wir wünschen allen Juden Jüd*innen ein frohes Lichterfest.\nChanukka Sameach!,2021-11-28 17:46:53+00:00,0,Juden
1463937079424045060,Weseraal_HB,"Ich verstehe den Schmerz den Jüdinnen + Juden empfinden wenn Coronaleugner die Shoa relativieren. Man übersieht uns, man beleidigt uns oder man verfolgt auf unsere Kosten seine dreckige Agenda. Ich empfinde nur Verachtung für solche Menschen.\n#Antisemitismus",2021-11-25 18:26:13+00:00,0,Juden
1462839530462011395,nrdblkn,"Mir ist schlecht. Schlecht von dem ganzen Hass, den ich jeden Tag lesen muss. Schlecht von dem Antisemitsmus, der offenbar okay ist, wenn man einfach nur ein anderes Wort als Jüdinnen oder Juden nutzt. Schlecht davon, dass solche Taten keinerlei Konsequenzen nach sich ziehen.",2021-11-22 17:44:56+00:00,0,Juden
1462683296815620101,F_Wenninger,"1/7 Thread:\n 1907 brachen in Wien seit Jahrzehnten erstmals wieder die Pocken (=Blattern) aus.\n\nEs verbreiteten sich Gerüchte, es sei eine von ""Juden erfundene Krankheit"", um Bazillen künstlich zu züchten.",2021-11-22 07:24:07+00:00,0,Juden
1462528820486021132,herbstbunte,Juden das Blut von Kindern trinken?\nEs Reptilienmenschen gibt?\nWir eine Diktatur haben?\nDie Impfung impotent macht?\nIn Wasserwerfern AstraZeneca ist?\nAus Gullideckeln heraus geimpft wird?\nMit Nazis demonstrieren gehen und den Holocaust instrumentalisieren?\n\nNen Scheiss muss ich!,2021-11-21 21:10:17+00:00,0,Juden
1462454446462541831,rblpzg,Juden das Blut von Kindern trinken?\nEs Reptilienmenschen gibt?\nWir eine Diktatur haben?\nDie Impfung impotent macht?\nIn Wasserwerfern AstraZeneca ist?\nAus Gullideckeln heraus geimpft wird?\nMit Nazis demonstrieren gehen und den Holocaust instrumentalisieren?\n\nNen Scheiss muss ich!,2021-11-21 16:14:45+00:00,0,Juden
1459871867200839685,L_Oberndorfer,"Nachtrag: Wie unbelehrbar Kunschak war, erwies sich nach der Befreiung angesichts von 6 Millionen ermordeter Juden und Jüdinnen. Im September 1945 nahm er an einer Protestversammlung gegen die Einreise von polnischen Holocaust-Überlebenden teil. (1/2)",2021-11-14 13:12:30+00:00,0,Juden
1459837049255641088,Assowaum,"Parallel dazu werden jüdische Figuren, die sich gegen den Zionismus oder den Staat Israel äußern, oft ganz konkret ausgeklammert aus der abstrakten Deutung von ""den Juden"". So wird dem jüdischen Kollektiv eine einheitliche kollektive politische Position zugeschrieben.",2021-11-14 10:54:09+00:00,0,Juden
1459830709305196546,GeorgKresse3680,Alle die Impfverweigerer die heute meinen sich zu fühlen wie die Juden Damals....\nSchaut mal wie '68 die Jugend gefragt hat was die Eltern während des Krieges gemacht haben.\nEuch werden sie fragen was ihr heute gemacht habt.\n\n/2,2021-11-14 10:28:58+00:00,0,Juden
1459298272867229701,Clairle66,"Die #Ungeipften sind die #Juden der Neuzeit. Ihr könnt mich dafür prügeln, ich sehe es so. Es gibt durchaus heute Menschen, die würden #Ungeimpfte in #Lager sperren und andere sehen dabei zu. #COVID19",2021-11-12 23:13:15+00:00,0,Juden
1459155009371844609,robertparzer,Die Menge skandierte bei der Präsentation des Statuts und während der Verbrennung:\nSchande! \nTod den Juden! \nHier ist Polen und nicht Polin [=Name für Polen auf Hebräisch]!,2021-11-12 13:43:58+00:00,0,Juden
1458832467075514379,r_h_mode,"Wer 2-G-Regelungen auch nur andeutungsweise mit der Situation von Juden in der Nazizeit vergleicht, wird von mir sofort und ohne weitere Worte geblockt. Digital wie analog.",2021-11-11 16:22:18+00:00,0,Juden
1458003836505821184,maupolitics,"Heute vor 83 Jahren wurden in Deutschland, Geschäfte, Synagogen, Friedhöfe und Wohnungen von Jüdinnen u. Juden zerstört. Einge von ihnen wurden ermordet, andere inhaftiert. Der Tag markiert den Wendepunkt von der Ausgrenzung hinzu der Verfolgung von Jüdinnen u. Juden.\nNie wieder.",2021-11-09 09:29:37+00:00,0,Juden
1457985632056213512,CartneyTx,"Heute vor 83 Jahren wurden in Österreich hunderte Juden und Jüdinnen brutal gefoltert, ermordet oder in den Selbstmord getrieben. Die Gewerkschaftsbewegung wird diese Gräueltaten nie vergessen und nie aufhören, Rechtsextremismus und Faschismus zu bekämpfen! #Novemberpogrome",2021-11-09 08:17:17+00:00,0,Juden
1457829559705948169,LasseHallstroem,"Fürs Protokoll: in #Österreich müssen auch Juden draussen bleiben - diesmal aber nur dann, wenn sie kein #CovidZertifikat haben. #ZiB2",2021-11-08 21:57:06+00:00,0,Juden
1457798078585470978,Paxter_Redwyne,"Sich in seiner Freiheit eingeschränkt sehen, ist das eine. Das auch nur ansatzweise mit Ausgrenzung und Verfolgung von Juden durch die Nazis zu vergleichen, ist absolut widerwärtig und geschichtsvergessen.\nEkelhaft.",2021-11-08 19:52:01+00:00,0,Juden
1457265360521007104,fantasy_nicki,"Nein Hugo, wenn ich dich im Zug auf die Maske hinweise und Du fängst an mit dem Satz ""Der Staat behandelt uns wie Juden damals"" dann isses mir scheissegal wie gültig Deine Fahrkarte ist, dann fliegst Du raus. Ohne lange Diskussion.\nAntisemitismus und Holocaust verharmlosen. Nein.",2021-11-07 08:35:11+00:00,0,Juden
1456353784687382529,sonja_moeckel,"#Ungeimpfte und Geimpfte sollten nicht die selben Rechte haben.\nSchwarze und Weiße sollten nicht die selben Rechte haben.\nMänner und Frauen sollten nicht die selben Rechte haben.\nJuden und Christen sollten nicht die selben Rechte haben,\n#Denksportübung",2021-11-04 20:12:54+00:00,0,Juden
1455879964130254852,Ralf26649,"#Ungeimpfte und Geimpfte sollten nicht die selben Rechte haben.\nSchwarze und Weiße sollten nicht die selben Rechte haben.\nMänner und Frauen sollten nicht die selben Rechte haben.\nJuden und Christen sollten nicht die selben Rechte haben,\n#Denksportübung",2021-11-03 12:50:07+00:00,0,Juden
1455649626288279558,piziboi,"Manifestation „des Juden“. Israelisches Regierungshandeln, militärische Maßnahmen sind immer deshalb Unrecht, weil es „der Jude“ ist, der handelt. Besatzung meint nicht die Grenzen, sondern immer die pure Existenz Israels. Free Palestine meint immer die Vertreibung aller Juden",2021-11-02 21:34:50+00:00,0,Juden
1453718568403492884,William_S_Leary,"#Ofarim Sollte sich das alles bewahrheiten, dann ein ganz herzliches ""Fuck You"" dafür, dass du allen #Juden in Deutschland damit so richtig einen reingebügelt hast!",2021-10-28 13:41:30+00:00,0,Juden
1451292797189906436,sensei_ape,"Zu jung gibt's nicht, gibt nur zu eng,\nHolocaust ist nice,\nFrüher waren Juden heute bins ich,\nDachte der Holocaust war die Atombombe in japan deswegen hab ich gesagt ist nice,\n\n#Drachenlord !!! Das ist ein minimaler Bruchteil und nichtmal das schlimmste! VERDIENT!! #knaststaffel",2021-10-21 21:02:21+00:00,0,Juden
1451101067316502528,DinkaSpell,"Die Aussage, wonach Jüdinnen und Juden den Holocaust instrumentalisieren würden, findet nur in GR höhere Zustimmung als in Ö. Jene nach der Wichtigkeit, die Erinnerung an die Verfolgung wachzuhalten, findet in Ö die 3.-niedrigste Zustimmung bzw. den 2.-höchsten Widerspruch. 6/11",2021-10-21 08:20:29+00:00,0,Juden
1447204626378407939,MissCorleone175,"""Juden sind keine weissen Menschen."" - Mark Zuckerberg ist weiss und jüdischen Glaubens. Sie haben Abitur gemacht und kannten 2016 nicht den Unterschied zwischen Rasse und Religion?\n\nEin ""Heil"" unter einem Hakenkreuz war auch 2016 nicht en vogue.",2021-10-10 14:17:25+00:00,0,Juden
1445411289006809101,frlmottenreyer,"Solidarität mit allen Jüdinnen und Juden. \nMit allen, die keine Reichweite haben und nicht gehört oder gesehen werden und sich allein mit ihren Ängsten fühlen müssen.",2021-10-05 15:31:20+00:00,0,Juden
1445207305407143939,mawedler2,"Am 06.10.2021 findet in Kiev ein Gedenktag der Massaker von #BabynJar statt, zu dem auch der israelische Präsident Herzog anwesend sein wird. Am 29./30.09.1941 wurden innerhalb von 2 Tagen über 33.000 Juden von den Nationalsozialisten grausam hingerichtet. #NeverForget",2021-10-05 02:00:46+00:00,0,Juden
1444337528060928008,schalkerfanini,"#OTD 1942 erlässt das Polizeipräsidium #Magdeburg ein nächtliches Ausgangsverbot für Jüdinnen und Juden, das zunächst bis 1. April 1943 befristet ist. #WeRemember #OnThisDay",2021-10-02 16:24:35+00:00,0,Juden
1443181395774480391,NiniRoxx85,"Heute vor 80 Jahren erschossen SS-Einheiten in Babyn Jar binnen 36 Stunden mehr als 33.000 Juden - eines der schrecklichsten Massaker der Menschheitsgeschichte.\n\nHaltet inne, gedenkt der Toten und auch unserer Verantwortung, dass solche Gräueltaten nie wieder geschehen dürfen.",2021-09-29 11:50:32+00:00,0,Juden
1443127301676355585,JurgenRoters,"Die Babyn Jar Schlucht war 1941 der Schauplatz des größten einzelnen Massakers an jüdischen Männern,Frauen,Kindern im II. Weltkrieg. Die Einsatzgruppen der Sicherheitspolizei und des SD ermordeten mit Unterstützung der Wehrmacht am 29. und 30. September 1941 mehr als 33.000 Juden",2021-09-29 08:15:35+00:00,0,Juden
1442558811810709513,jorinde_wiese,"Kleiner Leitfaden für Allys von Jüdinnen*Juden, weil er vielfach gewünscht ist. Ich möchte an dieser Stelle kurz erwähnen, dass ich mich nicht als Spokesperson für Alle Jüdinnen*Juden aufschwingen Will, sondern nur wiedergebe, was ich und die Mehrzahl denken.",2021-09-27 18:36:36+00:00,0,Juden
1441374932521283596,AndresYvonne,"Ich will die Fotos des zerschmetterten Gesichts des angegriffenen Juden aus #Hamburg nicht teilen. Aber nur mal 1 Frage: Ihm wurde das Joch- Nasenbein, der Kiefer gebrochen. Am helllichten Tag. Wo bleibt d. Welle der Empörung, d. ach so oft bekundete SoLiDarItÄt?#Antisemitismus",2021-09-24 12:12:18+00:00,0,Juden
1441012440272146437,LILJONES9090,"Ich will die Fotos des zerschmetterten Gesichts des angegriffenen Juden aus #Hamburg nicht teilen. Aber nur mal 1 Frage: Ihm wurde das Joch- Nasenbein, der Kiefer gebrochen. Am helllichten Tag. Wo bleibt d. Welle der Empörung, d. ach so oft bekundete SoLiDarItÄt?#Antisemitismus",2021-09-23 12:11:53+00:00,0,Juden
1440733349513818113,AnneroseBlume,"Ich will die Fotos des zerschmetterten Gesichts des angegriffenen Juden aus #Hamburg nicht teilen. Aber nur mal 1 Frage: Ihm wurde das Joch- Nasenbein, der Kiefer gebrochen. Am helllichten Tag. Wo bleibt d. Welle der Empörung, d. ach so oft bekundete SoLiDarItÄt?#Antisemitismus",2021-09-22 17:42:52+00:00,0,Juden
1440586361052938245,jan12xxy,"(3/3) Wäre Nemi El-Hassan Deutsche ohne Migrationshintergrund und ginge es nicht um Juden sondern um Muslime, hätte sich nicht eine Person mit ihr solidarisiert. \n\nDieser antisemitische Sumpf der Unterzeichner dieser Liste widert mich genauso an wie Nemi El- Hassans Entgleisungen",2021-09-22 07:58:47+00:00,0,Juden
1440560807922716678,Matti04312210,"Integrierte Türken werden als Haustürke beschimpft.\n\nIntegrierte Schwarze als Token beschimpft.\n\nJuden wird ihr jüdisch sein abgesprochen.\n\nMigranten die zur Integration aufrufen werden ausgegrenzt.\n\nIdentitätspolitik gefeiert, obwohl es eine rote Rassenlehre ist.\n\nWarum?",2021-09-22 06:17:15+00:00,0,Juden
1440356361800323074,TheRabbit67,"Wo sind eigentlich die ganzen #Antirassismus-Aktivisten und Konzertgeber, wenn hier #Juden wieder auf offener Straße angegriffen werden. Passen die Täter nicht ins Weltbild? Nicht #Deutsch genug? Ich könnte nur noch brechen.",2021-09-21 16:44:51+00:00,0,Juden
1439844160056528900,Hartmut_Boes,Ein reicher Schnösel droht laut + inkonsequent mit Auswanderung bei #Linksrutsch und das halbe Land spricht drüber.\nEtliche Jüdinnen und Juden denken still über Auswanderung nach bei #RechtsRutsch und wenige kümmerts.\n\nIhr habt manchmal seltsame Prioritäten.,2021-09-20 06:49:33+00:00,0,Juden
1439533853803261952,kafkanisch,Ein reicher Schnösel droht laut + inkonsequent mit Auswanderung bei #Linksrutsch und das halbe Land spricht drüber.\nEtliche Jüdinnen und Juden denken still über Auswanderung nach bei #RechtsRutsch und wenige kümmerts.\n\nIhr habt manchmal seltsame Prioritäten.,2021-09-19 10:16:30+00:00,0,Juden
1439338124082089987,LilaKamina,Ein reicher Schnösel droht laut + inkonsequent mit Auswanderung bei #Linksrutsch und das halbe Land spricht drüber.\nEtliche Jüdinnen und Juden denken still über Auswanderung nach bei #RechtsRutsch und wenige kümmerts.\n\nIhr habt manchmal seltsame Prioritäten.,2021-09-18 21:18:45+00:00,0,Juden
1439291589185216515,AndreasAndy3131,Ein reicher Schnösel droht laut + inkonsequent mit Auswanderung bei #Linksrutsch und das halbe Land spricht drüber.\nEtliche Jüdinnen und Juden denken still über Auswanderung nach bei #RechtsRutsch und wenige kümmerts.\n\nIhr habt manchmal seltsame Prioritäten.,2021-09-18 18:13:50+00:00,0,Juden
1438905162769342467,Marty_Crabneck,"Jeder Deutsche sollte bei den Opfern der NS-Terrorherrschaft um Entschuldigung bitten. Bei den SlawenJuden, den Kommunisten, Sozialdemokraten, Gewerkschaftern, Homosexuellen, Christen, SintiRoma, Griechen, Guernicanern, Engländern und Franzosen. Täglich. Noch vor dem Frühstück.",2021-09-17 16:38:19+00:00,0,Juden
1438637358765723649,theodorajalta,Was ist bloss aus meiner Heimatstadt #Hagen geworden?\n\nEin #Syrer plant einen Terroranschlag auf eine jüdische #Synagoge \n\nUnd was macht der Zentralrat der Juden?\n\nEr warnt vor der #AfD und schweigt beredt zu diesem Anschlag.\n\nWessen Interessen vertritt der eigentlich?,2021-09-16 22:54:09+00:00,0,Juden
1438592755039670274,_Spoekenkieker,"Es ist Berlin Neukölln, nicht irgendein Ort in Sachsen, wo Juden nicht mehr mit Kippa auf die Straße gehen können. \n\nEs war Gelsenkirchen und andernorts, wo Muslime Menschen vor Synagogen beschimpft haben, nicht irgendein Ort in Thüringen. \n\nWie können wir das zulassen?",2021-09-16 19:56:55+00:00,0,Juden
